#/npc/std/pet.c
SaveDatabase (["show_time":362,"no_fuse":1,"sungvatthach":3144,"shenshou":1,"no_give":1,])
SaveDbase2 ([])
Con 134
Spi 91
Str 420
Cps 92
Dex 92
HP (/3173,3173,/)
MP (/1343,1343,/)
HP_Cent 50
AP 1220
DP 739
CP 589
PP 400
SP 374
Poison 1
Poison2 1
mpPerform (["74231":1508771276,"74001":1507600165,])
Family (/0,0,0,0,0,0,0,/)
Org (/"ADĐụt",0,0,0,0,0,0,/)
City (/"Sở Quốc",0,0,0,0,0,0,/)
Skills (["74216":(/1,0,/),"74220":(/1,0,/),"74231":(/1,0,/),"74132":(/1,0,/),"74219":(/1,0,/),"74218":(/1,0,/),])
WeaponCode 60
Name "Xử"
PicId 3026
Owner 
OwnerNumber 2
Level 81
Effect ({0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,})
pet_id "2_1507598041"
FirstOwnerId 2
FirstOwnerName "Nghịch03"
birthday 1507598041
OwnerTime 1507598041
FirstName "Xử Nữ"
OwnerName "Nghịch03"
OwnerAccount "tienduchdv"
OwnerNumber 2
lifetime 8659
faith 94
blood 1
Experience 687604
iPortrait 3026
con_grow 1803
str_grow 676
cps_grow 1491
mp_grow 1794
ma_grow 1270
md_grow 1297
dex_grow 1704
